"2012 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,
"Data as of March 8, 2012.  Includes all 2012 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.",,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2012, enhanced alternative plans may offer additional gap coverage which is calculated as the percentage of “generic” formulary products with coverage above and beyond the 2012 standard ""generic"" coverage gap cost-sharing benefit and/or the percentage of “brand” formulary products covered in addition to the coverage gap discount for applicable drugs.  Additional gap coverage levels are determined separately for formulary generic and brand products and are described as follows:   “All”: 100% of formulary drugs are covered through the gap, “Many”: ?65% to <100% of formulary drugs are covered through the gap, “Some”: ?10% to <65 % of formulary drugs are covered through the gap, “Few”: >0% to <10% of formulary drugs are covered through the gap (and must also be >15 products covered through the gap), “No Gap Coverage”:  0% of formulary drugs are covered through the gap (or ?15 products covered through the gap).  A label of “All Formulary Drugs” is applied for plans that cover 100% of “generic” and 100% of “brand” products (either by covering all formulary drug products in the gap or by having no initial coverage limit).",,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","Type of 
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall            Star Rating
Alabama,Crenshaw,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00 ,$125 ,Basic,No Gap Coverage,BA,H0154,1,0,"$6,700 ",3.5
Alabama,Crenshaw,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$99.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0154,11,0,"$6,700 ",3.5
Alabama,Crenshaw,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00 ,,,,,H0154,8,0,"$6,700 ",3.5
Alabama,Cullman,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,3,"$3,400 ",2.5
Alabama,Cullman,"Healthspring of Alabama, Inc.",HealthyAdvantage (HMO),Local HMO *,$0.00 ,,,,,H0150,12,0,"$3,400 ",3
Alabama,Cullman,"Healthspring of Alabama, Inc.",HealthyAdvantage Preferred (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H0150,1,0,"$3,400 ",3
Alabama,Cullman,"Healthspring of Alabama, Inc.",HealthyAdvantage Premier (HMO-POS),Local HMO,$38.00 ,$0 ,Enhanced,Many Generics,EA,H0150,23,0,"$3,400 ",3
Alabama,Cullman,Humana Insurance Company,Humana Gold Choice H8145-075 (PFFS),PFFS,$65.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,75,0,"$5,000 ",Plan too new to be measured
Alabama,Cullman,Humana Insurance Company,Humana Gold Choice H8145-111 (PFFS),PFFS *,$0.00 ,,,,,H8145,111,0,"$6,700 ",Plan too new to be measured
Alabama,Cullman,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Cullman,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Cullman,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00 ,$125 ,Basic,No Gap Coverage,BA,H0154,1,0,"$6,700 ",3.5
Alabama,Cullman,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$99.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0154,11,0,"$6,700 ",3.5
Alabama,Cullman,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00 ,,,,,H0154,8,0,"$6,700 ",3.5
Alabama,Dale,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,3,"$3,400 ",2.5
Alabama,Dale,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Dale,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Dallas,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,3,"$3,400 ",2.5
Alabama,Dallas,"Healthspring of Alabama, Inc.",HealthyAdvantage (HMO),Local HMO *,$0.00 ,,,,,H0150,12,0,"$3,400 ",3
Alabama,Dallas,"Healthspring of Alabama, Inc.",HealthyAdvantage Preferred (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H0150,1,0,"$3,400 ",3
Alabama,Dallas,"Healthspring of Alabama, Inc.",HealthyAdvantage Premier (HMO-POS),Local HMO,$38.00 ,$0 ,Enhanced,Many Generics,EA,H0150,23,0,"$3,400 ",3
Alabama,Dallas,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Dallas,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,DeKalb,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,3,"$3,400 ",2.5
Alabama,DeKalb,"Healthspring of Alabama, Inc.",HealthyAdvantage (HMO),Local HMO *,$0.00 ,,,,,H0150,12,0,"$3,400 ",3
Alabama,DeKalb,"Healthspring of Alabama, Inc.",HealthyAdvantage Preferred (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H0150,1,0,"$3,400 ",3
Alabama,DeKalb,"Healthspring of Alabama, Inc.",HealthyAdvantage Premier (HMO-POS),Local HMO,$38.00 ,$0 ,Enhanced,Many Generics,EA,H0150,23,0,"$3,400 ",3
Alabama,DeKalb,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,DeKalb,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,DeKalb,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00 ,$125 ,Basic,No Gap Coverage,BA,H0154,1,0,"$6,700 ",3.5
Alabama,DeKalb,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$99.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0154,11,0,"$6,700 ",3.5
Alabama,DeKalb,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00 ,,,,,H0154,8,0,"$6,700 ",3.5
Alabama,Elmore,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0151,1,0,"$4,450 ",2.5
Alabama,Elmore,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,5,"$3,400 ",2.5
Alabama,Elmore,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0104,10,3,"$3,400 ",2.5
Alabama,Elmore,"Healthspring of Alabama, Inc.",HealthyAdvantage (HMO),Local HMO *,$0.00 ,,,,,H0150,12,0,"$3,400 ",3
Alabama,Elmore,"Healthspring of Alabama, Inc.",HealthyAdvantage Preferred (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H0150,1,0,"$3,400 ",3
Alabama,Elmore,"Healthspring of Alabama, Inc.",HealthyAdvantage Premier (HMO-POS),Local HMO,$38.00 ,$0 ,Enhanced,Many Generics,EA,H0150,23,0,"$3,400 ",3
Alabama,Elmore,Humana Insurance Company,HumanaChoice H1681-005 (PPO),Local PPO,$39.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H1681,5,0,"$4,900 ",2.5
Alabama,Elmore,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Elmore,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Elmore,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00 ,$125 ,Basic,No Gap Coverage,BA,H0154,1,0,"$6,700 ",3.5
Alabama,Elmore,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$99.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0154,11,0,"$6,700 ",3.5
Alabama,Elmore,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00 ,,,,,H0154,8,0,"$6,700 ",3.5
Alabama,Escambia,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,3,"$3,400 ",2.5
Alabama,Escambia,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Escambia,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Etowah,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$189.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,2,"$3,400 ",2.5
Alabama,Etowah,"Healthspring of Alabama, Inc.",HealthyAdvantage (HMO),Local HMO *,$0.00 ,,,,,H0150,12,0,"$3,400 ",3
Alabama,Etowah,"Healthspring of Alabama, Inc.",HealthyAdvantage Preferred (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H0150,1,0,"$3,400 ",3
Alabama,Etowah,"Healthspring of Alabama, Inc.",HealthyAdvantage Premier (HMO-POS),Local HMO,$38.00 ,$0 ,Enhanced,Many Generics,EA,H0150,23,0,"$3,400 ",3
Alabama,Etowah,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Etowah,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Etowah,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00 ,$125 ,Basic,No Gap Coverage,BA,H0154,1,0,"$6,700 ",3.5
Alabama,Etowah,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$99.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0154,11,0,"$6,700 ",3.5
Alabama,Etowah,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00 ,,,,,H0154,8,0,"$6,700 ",3.5
Alabama,Fayette,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,3,"$3,400 ",2.5
Alabama,Fayette,"Healthspring of Alabama, Inc.",HealthyAdvantage (HMO),Local HMO *,$0.00 ,,,,,H0150,12,0,"$3,400 ",3
Alabama,Fayette,"Healthspring of Alabama, Inc.",HealthyAdvantage Preferred (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H0150,1,0,"$3,400 ",3
Alabama,Fayette,"Healthspring of Alabama, Inc.",HealthyAdvantage Premier (HMO-POS),Local HMO,$38.00 ,$0 ,Enhanced,Many Generics,EA,H0150,23,0,"$3,400 ",3
Alabama,Fayette,Humana Insurance Company,Humana Gold Choice H8145-075 (PFFS),PFFS,$65.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,75,0,"$5,000 ",Plan too new to be measured
Alabama,Fayette,Humana Insurance Company,Humana Gold Choice H8145-111 (PFFS),PFFS *,$0.00 ,,,,,H8145,111,0,"$6,700 ",Plan too new to be measured
Alabama,Fayette,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Fayette,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Franklin,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,3,"$3,400 ",2.5
Alabama,Franklin,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Franklin,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Geneva,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,4,"$3,400 ",2.5
Alabama,Geneva,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0104,10,5,"$3,400 ",2.5
Alabama,Geneva,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Geneva,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Greene,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,3,"$3,400 ",2.5
Alabama,Greene,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Greene,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Hale,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$279.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,1,"$3,400 ",2.5
Alabama,Hale,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Hale,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Henry,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,4,"$3,400 ",2.5
Alabama,Henry,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0104,10,5,"$3,400 ",2.5
Alabama,Henry,Humana Insurance Company,HumanaChoice H1681-006 (PPO),Local PPO,$37.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H1681,6,0,"$4,900 ",2.5
Alabama,Henry,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Henry,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Houston,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,4,"$3,400 ",2.5
Alabama,Houston,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0104,10,5,"$3,400 ",2.5
Alabama,Houston,Humana Insurance Company,HumanaChoice H1681-006 (PPO),Local PPO,$37.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H1681,6,0,"$4,900 ",2.5
Alabama,Houston,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Houston,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Jackson,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,3,"$3,400 ",2.5
Alabama,Jackson,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Jackson,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Jefferson,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0151,1,0,"$4,450 ",2.5
Alabama,Jefferson,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$0.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,6,"$3,400 ",2.5
Alabama,Jefferson,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$119.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0104,10,4,"$3,400 ",2.5
Alabama,Jefferson,"Healthspring of Alabama, Inc.",HealthyAdvantage (HMO),Local HMO *,$0.00 ,,,,,H0150,12,0,"$3,400 ",3
Alabama,Jefferson,"Healthspring of Alabama, Inc.",HealthyAdvantage Preferred (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H0150,1,0,"$3,400 ",3
Alabama,Jefferson,"Healthspring of Alabama, Inc.",HealthyAdvantage Premier (HMO-POS),Local HMO,$38.00 ,$0 ,Enhanced,Many Generics,EA,H0150,23,0,"$3,400 ",3
Alabama,Jefferson,"Humana Health Plan, Inc.",Humana Gold Plus H2012-002 (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2012,2,0,"$4,900 ",3
Alabama,Jefferson,Humana Insurance Company,HumanaChoice H1681-002 (PPO),Local PPO,$51.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H1681,2,0,"$4,900 ",2.5
Alabama,Jefferson,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Jefferson,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Jefferson,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00 ,$125 ,Basic,No Gap Coverage,BA,H0154,1,0,"$6,700 ",3.5
Alabama,Jefferson,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$99.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0154,11,0,"$6,700 ",3.5
Alabama,Jefferson,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00 ,,,,,H0154,8,0,"$6,700 ",3.5
Alabama,Jefferson,Windsor Medicare Extra,Windsor Medicare Extra Diamond Plan (HMO),Local HMO,$135.00 ,$0 ,Enhanced,Some Generics,EA,H5698,152,0,"$3,400 ",2.5
Alabama,Jefferson,Windsor Medicare Extra,Windsor Medicare Extra Emerald Plan (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Some Generics,EA,H5698,150,0,"$6,700 ",2.5
Alabama,Jefferson,Windsor Medicare Extra,Windsor Medicare Extra Gold Plan (HMO),Local HMO,$25.00 ,$0 ,Enhanced,Some Generics,EA,H5698,151,0,"$3,400 ",2.5
Alabama,Jefferson,Windsor Medicare Extra,Windsor Medicare Extra Silver Plan (HMO),Local HMO *,$0.00 ,,,,,H5698,35,0,"$3,400 ",2.5
Alabama,Lamar,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,3,"$3,400 ",2.5
Alabama,Lamar,"Healthspring of Alabama, Inc.",HealthyAdvantage (HMO),Local HMO *,$0.00 ,,,,,H0150,12,0,"$3,400 ",3
Alabama,Lamar,"Healthspring of Alabama, Inc.",HealthyAdvantage Preferred (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H0150,1,0,"$3,400 ",3
Alabama,Lamar,"Healthspring of Alabama, Inc.",HealthyAdvantage Premier (HMO-POS),Local HMO,$38.00 ,$0 ,Enhanced,Many Generics,EA,H0150,23,0,"$3,400 ",3
Alabama,Lamar,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Lamar,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Lauderdale,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,4,"$3,400 ",2.5
Alabama,Lauderdale,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0104,10,5,"$3,400 ",2.5
Alabama,Lauderdale,Humana Insurance Company,HumanaChoice H1681-001 (PPO),Local PPO,$39.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H1681,1,0,"$4,900 ",2.5
Alabama,Lauderdale,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Lauderdale,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Lawrence,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,4,"$3,400 ",2.5
Alabama,Lawrence,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0104,10,5,"$3,400 ",2.5
Alabama,Lawrence,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Lawrence,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Lee,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$0.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,6,"$3,400 ",2.5
Alabama,Lee,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$139.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0104,10,2,"$3,400 ",2.5
Alabama,Lee,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Lee,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Limestone,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,4,"$3,400 ",2.5
Alabama,Limestone,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0104,10,5,"$3,400 ",2.5
Alabama,Limestone,"Healthspring of Alabama, Inc.",HealthyAdvantage (HMO),Local HMO *,$0.00 ,,,,,H0150,12,0,"$3,400 ",3
Alabama,Limestone,"Healthspring of Alabama, Inc.",HealthyAdvantage Preferred (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H0150,1,0,"$3,400 ",3
Alabama,Limestone,"Healthspring of Alabama, Inc.",HealthyAdvantage Premier (HMO-POS),Local HMO,$38.00 ,$0 ,Enhanced,Many Generics,EA,H0150,23,0,"$3,400 ",3
Alabama,Limestone,Humana Insurance Company,Humana Gold Choice H8145-075 (PFFS),PFFS,$65.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,75,0,"$5,000 ",Plan too new to be measured
Alabama,Limestone,Humana Insurance Company,Humana Gold Choice H8145-111 (PFFS),PFFS *,$0.00 ,,,,,H8145,111,0,"$6,700 ",Plan too new to be measured
Alabama,Limestone,"Humana Health Plan, Inc.",Humana Gold Plus H2012-014 (HMO),Local HMO,$29.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2012,14,0,"$2,800 ",3
Alabama,Limestone,"Humana Health Plan, Inc.",Humana Gold Plus H2012-026 (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2012,26,0,"$4,900 ",3
Alabama,Limestone,Humana Insurance Company,HumanaChoice H1681-001 (PPO),Local PPO,$39.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H1681,1,0,"$4,900 ",2.5
Alabama,Limestone,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,1,0,"$4,900 ",3
Alabama,Limestone,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,65,0,"$3,400 ",3
Alabama,Lowndes,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0151,1,0,"$4,450 ",2.5
Alabama,Lowndes,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00 ,$130 ,Basic,No Gap Coverage,BA,H0104,11,5,"$3,400 ",2.5
Alabama,Lowndes,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0104,10,3,"$3,400 ",2.5
Alabama,Lowndes,"Healthspring of Alabama, Inc.",HealthyAdvantage (HMO),Local HMO *,$0.00 ,,,,,H0150,12,0,"$3,400 ",3
