"2013 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,
"Data as of November 21, 2012.  Includes 2013 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, Medicare/Medicaid plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.",,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2013, enhanced alternative plans may offer additional gap coverage which is calculated as the percentage of “generic” formulary products with coverage above and beyond the 2013 standard ""generic"" coverage gap cost-sharing benefit and/or the percentage of “brand” formulary products covered in addition to the coverage gap discount for applicable drugs.  Additional gap coverage levels are determined separately for formulary generic and brand products and are described as follows:   “All”: 100% of formulary drugs are covered through the gap, “Many”: ?65% to <100% of formulary drugs are covered through the gap, “Some”: ?10% to <65 % of formulary drugs are covered through the gap, “Few”: >0% to <10% of formulary drugs are covered through the gap (and must also be >15 products covered through the gap), “No Gap Coverage”:  0% of formulary drugs are covered through the gap (or ?15 products covered through the gap).  A label of “All Formulary Drugs” is applied for plans that cover 100% of “generic” and 100% of “brand” products (either by covering all formulary drug products in the gap or by having no initial coverage limit).",,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","Type of 
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall            Star Rating
Alabama,Colbert,Humana Insurance Company,HumanaChoice H1681-001 (PPO),Local PPO,$71.00,$200,Enhanced,No Gap Coverage,EA,H1681,001,0," $6,700 ",3 Stars
Alabama,Colbert,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Colbert,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Conecuh,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,3," $3,400 ",3 Stars
Alabama,Conecuh,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Conecuh,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Coosa,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,3," $3,400 ",3 Stars
Alabama,Coosa,Windsor Medicare Extra,Windsor Medicare Extra Silver Plan (HMO),Local HMO *,$0.00,,,,,H5698,035,0," $3,400 ",2.5 Stars
Alabama,Coosa,Windsor Medicare Extra,Windsor Medicare Extra Gold Plan (HMO),Local HMO,$40.00,$0,Enhanced,Some Generics,EA,H5698,036,0," $3,400 ",2.5 Stars
Alabama,Coosa,Windsor Medicare Extra,Windsor Medicare Extra Emerald Plan (HMO),Local HMO,$0.00,$0,Enhanced,Some Generics,EA,H5698,062,0," $6,700 ",2.5 Stars
Alabama,Coosa,Windsor Medicare Extra,Windsor Medicare Extra Diamond Plan (HMO),Local HMO,$128.00,$0,Enhanced,Some Generics,EA,H5698,068,0," $4,500 ",2.5 Stars
Alabama,Coosa,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Coosa,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Covington,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,3," $3,400 ",3 Stars
Alabama,Covington,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Covington,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Crenshaw,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,3," $3,400 ",3 Stars
Alabama,Crenshaw,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00,$125,Enhanced,No Gap Coverage,EA,H0154,001,0," $5,000 ",3.5 Stars
Alabama,Crenshaw,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0," $5,000 ",3.5 Stars
Alabama,Crenshaw,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$115.00,$0,Enhanced,No Gap Coverage,EA,H0154,011,0," $5,000 ",3.5 Stars
Alabama,Crenshaw,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Crenshaw,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Cullman,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,3," $3,400 ",3 Stars
Alabama,Cullman,"Healthspring of Alabama, Inc.",HealthSpring Preferred (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H0150,001,0," $3,400 ",3 Stars
Alabama,Cullman,"Healthspring of Alabama, Inc.",HealthSpring Advantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0," $3,400 ",3 Stars
Alabama,Cullman,"Healthspring of Alabama, Inc.",HealthSpring Premier (HMO-POS),Local HMO,$69.50,$0,Enhanced,Many Generics,EA,H0150,023,0," $2,950 ",3 Stars
Alabama,Cullman,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00,$125,Enhanced,No Gap Coverage,EA,H0154,001,0," $5,000 ",3.5 Stars
Alabama,Cullman,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0," $5,000 ",3.5 Stars
Alabama,Cullman,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$115.00,$0,Enhanced,No Gap Coverage,EA,H0154,011,0," $5,000 ",3.5 Stars
Alabama,Cullman,Humana Insurance Company,Humana Gold Choice H8145-075 (PFFS),PFFS,$67.00,$0,Enhanced,Few Generics and Few Brands,EA,H8145,075,0, N/A ,3.5 Stars
Alabama,Cullman,Humana Insurance Company,Humana Gold Choice H8145-111 (PFFS),PFFS *,$0.00,,,,,H8145,111,0, N/A ,3.5 Stars
Alabama,Cullman,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Cullman,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Dale,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,3," $3,400 ",3 Stars
Alabama,Dale,Humana Insurance Company,HumanaChoice H1681-006 (PPO),Local PPO,$51.00,$0,Enhanced,Few Generics and Few Brands,EA,H1681,006,0," $5,300 ",3 Stars
Alabama,Dale,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Dale,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Dallas,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,3," $3,400 ",3 Stars
Alabama,Dallas,"Healthspring of Alabama, Inc.",HealthSpring Preferred (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H0150,001,0," $3,400 ",3 Stars
Alabama,Dallas,"Healthspring of Alabama, Inc.",HealthSpring Advantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0," $3,400 ",3 Stars
Alabama,Dallas,"Healthspring of Alabama, Inc.",HealthSpring Premier (HMO-POS),Local HMO,$69.50,$0,Enhanced,Many Generics,EA,H0150,023,0," $2,950 ",3 Stars
Alabama,Dallas,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Dallas,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,DeKalb,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,3," $3,400 ",3 Stars
Alabama,DeKalb,"Healthspring of Alabama, Inc.",HealthSpring Preferred (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H0150,001,0," $3,400 ",3 Stars
Alabama,DeKalb,"Healthspring of Alabama, Inc.",HealthSpring Advantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0," $3,400 ",3 Stars
Alabama,DeKalb,"Healthspring of Alabama, Inc.",HealthSpring Premier (HMO-POS),Local HMO,$69.50,$0,Enhanced,Many Generics,EA,H0150,023,0," $2,950 ",3 Stars
Alabama,DeKalb,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00,$125,Enhanced,No Gap Coverage,EA,H0154,001,0," $5,000 ",3.5 Stars
Alabama,DeKalb,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0," $5,000 ",3.5 Stars
Alabama,DeKalb,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$115.00,$0,Enhanced,No Gap Coverage,EA,H0154,011,0," $5,000 ",3.5 Stars
Alabama,DeKalb,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,DeKalb,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Elmore,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$203.00,$0,Enhanced,No Gap Coverage,EA,H0104,010,3," $3,400 ",3 Stars
Alabama,Elmore,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,5," $3,400 ",3 Stars
Alabama,Elmore,"Healthspring of Alabama, Inc.",HealthSpring Preferred (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H0150,001,0," $3,400 ",3 Stars
Alabama,Elmore,"Healthspring of Alabama, Inc.",HealthSpring Advantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0," $3,400 ",3 Stars
Alabama,Elmore,"Healthspring of Alabama, Inc.",HealthSpring Premier (HMO-POS),Local HMO,$69.50,$0,Enhanced,Many Generics,EA,H0150,023,0," $2,950 ",3 Stars
Alabama,Elmore,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H0151,001,0," $4,450 ",2.5 Stars
Alabama,Elmore,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00,$125,Enhanced,No Gap Coverage,EA,H0154,001,0," $5,000 ",3.5 Stars
Alabama,Elmore,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0," $5,000 ",3.5 Stars
Alabama,Elmore,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$115.00,$0,Enhanced,No Gap Coverage,EA,H0154,011,0," $5,000 ",3.5 Stars
Alabama,Elmore,Humana Insurance Company,HumanaChoice H1681-005 (PPO),Local PPO,$50.00,$0,Enhanced,Few Generics and Few Brands,EA,H1681,005,0," $5,300 ",3 Stars
Alabama,Elmore,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Elmore,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Escambia,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,3," $3,400 ",3 Stars
Alabama,Escambia,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Escambia,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Etowah,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$193.00,$290,Basic,No Gap Coverage,BA,H0104,011,2," $3,400 ",3 Stars
Alabama,Etowah,"Healthspring of Alabama, Inc.",HealthSpring Preferred (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H0150,001,0," $3,400 ",3 Stars
Alabama,Etowah,"Healthspring of Alabama, Inc.",HealthSpring Advantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0," $3,400 ",3 Stars
Alabama,Etowah,"Healthspring of Alabama, Inc.",HealthSpring Premier (HMO-POS),Local HMO,$69.50,$0,Enhanced,Many Generics,EA,H0150,023,0," $2,950 ",3 Stars
Alabama,Etowah,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00,$125,Enhanced,No Gap Coverage,EA,H0154,001,0," $5,000 ",3.5 Stars
Alabama,Etowah,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0," $5,000 ",3.5 Stars
Alabama,Etowah,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$115.00,$0,Enhanced,No Gap Coverage,EA,H0154,011,0," $5,000 ",3.5 Stars
Alabama,Etowah,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Etowah,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Fayette,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,3," $3,400 ",3 Stars
Alabama,Fayette,"Healthspring of Alabama, Inc.",HealthSpring Preferred (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H0150,001,0," $3,400 ",3 Stars
Alabama,Fayette,"Healthspring of Alabama, Inc.",HealthSpring Advantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0," $3,400 ",3 Stars
Alabama,Fayette,"Healthspring of Alabama, Inc.",HealthSpring Premier (HMO-POS),Local HMO,$69.50,$0,Enhanced,Many Generics,EA,H0150,023,0," $2,950 ",3 Stars
Alabama,Fayette,Humana Insurance Company,HumanaChoice H1681-002 (PPO),Local PPO,$53.00,$0,Enhanced,Few Generics and Few Brands,EA,H1681,002,0," $5,300 ",3 Stars
Alabama,Fayette,Humana Insurance Company,Humana Gold Choice H8145-075 (PFFS),PFFS,$67.00,$0,Enhanced,Few Generics and Few Brands,EA,H8145,075,0, N/A ,3.5 Stars
Alabama,Fayette,Humana Insurance Company,Humana Gold Choice H8145-111 (PFFS),PFFS *,$0.00,,,,,H8145,111,0, N/A ,3.5 Stars
Alabama,Fayette,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Fayette,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Franklin,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,3," $3,400 ",3 Stars
Alabama,Franklin,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Franklin,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Geneva,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$203.00,$0,Enhanced,No Gap Coverage,EA,H0104,010,5," $3,400 ",3 Stars
Alabama,Geneva,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,4," $3,400 ",3 Stars
Alabama,Geneva,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Geneva,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Greene,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,3," $3,400 ",3 Stars
Alabama,Greene,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Greene,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Hale,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$283.00,$290,Basic,No Gap Coverage,BA,H0104,011,1," $3,400 ",3 Stars
Alabama,Hale,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Hale,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Henry,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$203.00,$0,Enhanced,No Gap Coverage,EA,H0104,010,5," $3,400 ",3 Stars
Alabama,Henry,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,4," $3,400 ",3 Stars
Alabama,Henry,Humana Insurance Company,HumanaChoice H1681-006 (PPO),Local PPO,$51.00,$0,Enhanced,Few Generics and Few Brands,EA,H1681,006,0," $5,300 ",3 Stars
Alabama,Henry,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Henry,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Houston,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$203.00,$0,Enhanced,No Gap Coverage,EA,H0104,010,5," $3,400 ",3 Stars
Alabama,Houston,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,4," $3,400 ",3 Stars
Alabama,Houston,Humana Insurance Company,HumanaChoice H1681-006 (PPO),Local PPO,$51.00,$0,Enhanced,Few Generics and Few Brands,EA,H1681,006,0," $5,300 ",3 Stars
Alabama,Houston,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Houston,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Jackson,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,3," $3,400 ",3 Stars
Alabama,Jackson,Humana Insurance Company,HumanaChoice H1681-001 (PPO),Local PPO,$71.00,$200,Enhanced,No Gap Coverage,EA,H1681,001,0," $6,700 ",3 Stars
Alabama,Jackson,"Humana Health Plan, Inc.",Humana Gold Plus H2012-014 (HMO),Local HMO,$0.00,$0,Enhanced,Few Generics and Few Brands,EA,H2012,014,0," $5,900 ",3.5 Stars
Alabama,Jackson,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Jackson,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Jefferson,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$123.00,$0,Enhanced,No Gap Coverage,EA,H0104,010,4," $3,400 ",3 Stars
Alabama,Jefferson,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$0.00,$290,Basic,No Gap Coverage,BA,H0104,011,6," $3,400 ",3 Stars
Alabama,Jefferson,"Healthspring of Alabama, Inc.",HealthSpring Preferred (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H0150,001,0," $3,400 ",3 Stars
Alabama,Jefferson,"Healthspring of Alabama, Inc.",HealthSpring Advantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0," $3,400 ",3 Stars
Alabama,Jefferson,"Healthspring of Alabama, Inc.",HealthSpring Premier (HMO-POS),Local HMO,$69.50,$0,Enhanced,Many Generics,EA,H0150,023,0," $2,950 ",3 Stars
Alabama,Jefferson,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H0151,001,0," $4,450 ",2.5 Stars
Alabama,Jefferson,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00,$125,Enhanced,No Gap Coverage,EA,H0154,001,0," $5,000 ",3.5 Stars
Alabama,Jefferson,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0," $5,000 ",3.5 Stars
Alabama,Jefferson,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$115.00,$0,Enhanced,No Gap Coverage,EA,H0154,011,0," $5,000 ",3.5 Stars
Alabama,Jefferson,Humana Insurance Company,HumanaChoice H1681-002 (PPO),Local PPO,$53.00,$0,Enhanced,Few Generics and Few Brands,EA,H1681,002,0," $5,300 ",3 Stars
Alabama,Jefferson,"Humana Health Plan, Inc.",Humana Gold Plus H2012-002 (HMO),Local HMO,$0.00,$0,Enhanced,Few Generics and Few Brands,EA,H2012,002,0," $4,900 ",3.5 Stars
Alabama,Jefferson,Windsor Medicare Extra,Windsor Medicare Extra Silver Plan (HMO),Local HMO *,$0.00,,,,,H5698,035,0," $3,400 ",2.5 Stars
Alabama,Jefferson,Windsor Medicare Extra,Windsor Medicare Extra Gold Plan (HMO),Local HMO,$40.00,$0,Enhanced,Some Generics,EA,H5698,036,0," $3,400 ",2.5 Stars
Alabama,Jefferson,Windsor Medicare Extra,Windsor Medicare Extra Emerald Plan (HMO),Local HMO,$0.00,$0,Enhanced,Some Generics,EA,H5698,062,0," $6,700 ",2.5 Stars
Alabama,Jefferson,Windsor Medicare Extra,Windsor Medicare Extra Diamond Plan (HMO),Local HMO,$128.00,$0,Enhanced,Some Generics,EA,H5698,068,0," $4,500 ",2.5 Stars
Alabama,Jefferson,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Jefferson,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Lamar,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,3," $3,400 ",3 Stars
Alabama,Lamar,"Healthspring of Alabama, Inc.",HealthSpring Preferred (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H0150,001,0," $3,400 ",3 Stars
Alabama,Lamar,"Healthspring of Alabama, Inc.",HealthSpring Advantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0," $3,400 ",3 Stars
Alabama,Lamar,"Healthspring of Alabama, Inc.",HealthSpring Premier (HMO-POS),Local HMO,$69.50,$0,Enhanced,Many Generics,EA,H0150,023,0," $2,950 ",3 Stars
Alabama,Lamar,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Lamar,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Lauderdale,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$203.00,$0,Enhanced,No Gap Coverage,EA,H0104,010,5," $3,400 ",3 Stars
Alabama,Lauderdale,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,4," $3,400 ",3 Stars
Alabama,Lauderdale,Humana Insurance Company,HumanaChoice H1681-001 (PPO),Local PPO,$71.00,$200,Enhanced,No Gap Coverage,EA,H1681,001,0," $6,700 ",3 Stars
Alabama,Lauderdale,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
Alabama,Lauderdale,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3.5 Stars
Alabama,Lawrence,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$203.00,$0,Enhanced,No Gap Coverage,EA,H0104,010,5," $3,400 ",3 Stars
Alabama,Lawrence,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$103.00,$290,Basic,No Gap Coverage,BA,H0104,011,4," $3,400 ",3 Stars
Alabama,Lawrence,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$62.00,$100,Basic,No Gap Coverage,BA,R5826,001,0," $4,900 ",3.5 Stars
