"state","county","organizationname","planname","typeofmedicarehealthplan","monthlyconsolidatedpremiumi","annualdrugdeductible","drugbenefittype","additionalcoverageofferedin","drugbenefittypedetail","contractid","planid","segmentid","innetworkmoopamount","overallstarrating","overallstarratingstr"
"Nebraska","Thomas","UnitedHealthcare","UnitedHealthcare MedicareDirect Rx (PFFS)","PFFS",60,295,"Enhanced","No","EA","H5435","024","0",,3.5,"3.5 Stars"
"Nebraska","Thurston","Humana Insurance Company","Humana Gold Choice H2944-004 (PFFS)","PFFS",97,405,"Basic","No","BA","H2944","004","0",,3.5,"3.5 Stars"
"Nebraska","Washington","CHA HMO, Inc.","Humana Gold Plus H0028-008 (HMO)","Local HMO",0,150,"Enhanced","No","EA","H0028","008","1",6700,4,"4 Stars"
"Nebraska","Washington","Coventry Health Care","Coventry Advantra Platinum (PPO)","Local PPO",36,0,"Enhanced","Yes","EA","H1608","012","0",4900,4,"4 Stars"
"Nebraska","Washington","UnitedHealthcare","AARP MedicareComplete (HMO)","Local HMO",0,250,"Enhanced","No","EA","H2802","001","0",5900,4,"4 Stars"
"Nebraska","Washington","Humana Insurance Company","HumanaChoice H5216-085 (PPO)","Local PPO",108,399,"Basic","No","BA","H5216","085","0",6700,4,"4 Stars"
"Nebraska","Washington","Humana Insurance Company","HumanaChoice H5216-086 (PPO)","Local PPO *",0,,,,,"H5216","086","0",6700,4,"4 Stars"
"Nebraska","Washington","Arcadian Health Plan, Inc.","Humana Gold Plus H5619-072 (HMO)","Local HMO",17,405,"Basic","No","BA","H5619","072","0",6700,4,"4 Stars"
"Nebraska","Washington","Coventry Health Care","Coventry Advantra Silver (HMO)","Local HMO",0,0,"Enhanced","Yes","EA","H7149","001","0",6700,3.5,"3.5 Stars"
"Nebraska","Wayne","Coventry Health Care","Coventry Advantra Platinum (PPO)","Local PPO",36,0,"Enhanced","Yes","EA","H1608","012","0",4900,4,"4 Stars"
"Nebraska","Wayne","Coventry Health Care","Coventry Advantra Silver (HMO)","Local HMO",0,0,"Enhanced","Yes","EA","H7149","001","0",6700,3.5,"3.5 Stars"
"Nebraska","Wheeler","Humana Insurance Company","Humana Gold Choice H2944-004 (PFFS)","PFFS",97,405,"Basic","No","BA","H2944","004","0",,3.5,"3.5 Stars"
"Nebraska","Wheeler","UnitedHealthcare","UnitedHealthcare MedicareDirect Essential (PFFS)","PFFS *",35,,,,,"H5435","001","0",,3.5,"3.5 Stars"
"Nebraska","Wheeler","UnitedHealthcare","UnitedHealthcare MedicareDirect Rx (PFFS)","PFFS",60,295,"Enhanced","No","EA","H5435","024","0",,3.5,"3.5 Stars"
"Nevada","Carson City","Senior Care Plus","Senior Care Plus: Freedom Rx Select Plan (PPO)","Local PPO",223,0,"Enhanced","Yes","EA","H2906","005","0",3000,3.5,"3.5 Stars"
"Nevada","Carson City","Senior Care Plus","Senior Care Plus: Freedom Rx Enhanced Plan (PPO)","Local PPO",121,0,"Enhanced","No","EA","H2906","006","0",3400,3.5,"3.5 Stars"
"Nevada","Carson City","Senior Care Plus","Senior Care Plus: Freedom Rx Plan (PPO)","Local PPO",50,0,"Enhanced","No","EA","H2906","007","0",3400,3.5,"3.5 Stars"
"Nevada","Carson City","Senior Care Plus","Senior Care Plus: Freedom Basic Plan (PPO)","Local PPO *",0,,,,,"H2906","008","0",3400,3.5,"3.5 Stars"
"Nevada","Carson City","Aetna Medicare","Aetna Medicare Platinum Plan (HMO)","Local HMO",0,150,"Enhanced","Yes","EA","H3931","115","0",4000,3.5,"3.5 Stars"
"Nevada","Carson City","Aetna Medicare","Aetna Medicare Platinum Plan (PPO)","Local PPO",76,95,"Enhanced","Yes","EA","H5521","130","0",5500,4,"4 Stars"
"Nevada","Carson City","Prominence Health Plan","Prominence Plus (HMO)","Local HMO",0,0,"Enhanced","Yes","EA","H5945","001","0",4000,3,"3 Stars"
"Nevada","Carson City","Prominence Health Plan","Prominence Enhanced (HMO)","Local HMO",37,0,"Enhanced","Yes","EA","H5945","006","0",3400,3,"3 Stars"
"Nevada","Churchill","Senior Care Plus","Senior Care Plus: Freedom Rx Select Plan (PPO)","Local PPO",223,0,"Enhanced","Yes","EA","H2906","005","0",3000,3.5,"3.5 Stars"
"Nevada","Churchill","Senior Care Plus","Senior Care Plus: Freedom Rx Enhanced Plan (PPO)","Local PPO",121,0,"Enhanced","No","EA","H2906","006","0",3400,3.5,"3.5 Stars"
"Nevada","Churchill","Senior Care Plus","Senior Care Plus: Freedom Rx Plan (PPO)","Local PPO",50,0,"Enhanced","No","EA","H2906","007","0",3400,3.5,"3.5 Stars"
"Nevada","Churchill","Senior Care Plus","Senior Care Plus: Freedom Basic Plan (PPO)","Local PPO *",0,,,,,"H2906","008","0",3400,3.5,"3.5 Stars"
"Nevada","Clark","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","Local HMO",0,0,"Enhanced","Yes","EA","H0609","028","0",2500,4,"4 Stars"
"Nevada","Clark","UnitedHealthcare","Senior Dimensions Southern Nevada (HMO)","Local HMO",0,0,"Enhanced","Yes","EA","H2931","002","0",2500,3.5,"3.5 Stars"
"Nevada","Clark","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Local HMO",0,0,"Enhanced","Yes","EA","H3931","094","0",4500,3.5,"3.5 Stars"
"Nevada","Clark","Anthem Blue Cross and Blue Shield","Anthem Value Plus (HMO)","Local HMO",0,0,"Enhanced","Yes","EA","H4346","001","0",2500,3.5,"3.5 Stars"
"Nevada","Clark","Anthem Blue Cross and Blue Shield","Anthem StartSmart Plus (HMO)","Local HMO",0,0,"Enhanced","No","EA","H4346","009","0",3400,3.5,"3.5 Stars"
"Nevada","Clark","Anthem Blue Cross and Blue Shield","Anthem Connect Plus (HMO)","Local HMO",25,405,"Basic","No","DS","H4346","011","0",6700,3.5,"3.5 Stars"
"Nevada","Clark","Humana Insurance Company","HumanaChoice H5216-036 (PPO)","Local PPO",140,225,"Enhanced","No","EA","H5216","036","0",6700,4,"4 Stars"
"Nevada","Clark","Humana Insurance Company","HumanaChoice H5216-037 (PPO)","Local PPO",35,225,"Enhanced","No","EA","H5216","037","0",5900,4,"4 Stars"
"Nevada","Clark","Humana Insurance Company","HumanaChoice H5216-141 (PPO)","Local PPO",0,365,"Basic","No","BA","H5216","141","0",6700,4,"4 Stars"
"Nevada","Clark","Aetna Medicare","Aetna Medicare Select Plan (PPO)","Local PPO",96,0,"Enhanced","Yes","EA","H5521","022","0",5000,4,"4 Stars"
"Nevada","Clark","Aetna Medicare","Aetna Medicare Choice Plan (PPO)","Local PPO",46,75,"Enhanced","Yes","EA","H5521","055","0",6700,4,"4 Stars"
"Nevada","Clark","Humana WI Health Organization Insurance Corp","Humana Gold Plus H6622-028 (HMO)","Local HMO",0,0,"Enhanced","No","EA","H6622","028","0",1900,4,"4 Stars"
"Nevada","Douglas","Senior Care Plus","Senior Care Plus: Freedom Rx Select Plan (PPO)","Local PPO",223,0,"Enhanced","Yes","EA","H2906","005","0",3000,3.5,"3.5 Stars"
"Nevada","Douglas","Senior Care Plus","Senior Care Plus: Freedom Rx Enhanced Plan (PPO)","Local PPO",121,0,"Enhanced","No","EA","H2906","006","0",3400,3.5,"3.5 Stars"
"Nevada","Douglas","Senior Care Plus","Senior Care Plus: Freedom Rx Plan (PPO)","Local PPO",50,0,"Enhanced","No","EA","H2906","007","0",3400,3.5,"3.5 Stars"
"Nevada","Douglas","Senior Care Plus","Senior Care Plus: Freedom Basic Plan (PPO)","Local PPO *",0,,,,,"H2906","008","0",3400,3.5,"3.5 Stars"
"Nevada","Douglas","Prominence Health Plan","Prominence Plus (HMO)","Local HMO",0,0,"Enhanced","Yes","EA","H5945","001","0",4000,3,"3 Stars"
"Nevada","Douglas","Prominence Health Plan","Prominence Enhanced (HMO)","Local HMO",37,0,"Enhanced","Yes","EA","H5945","006","0",3400,3,"3 Stars"
"Nevada","Lyon","Senior Care Plus","Senior Care Plus: Freedom Rx Select Plan (PPO)","Local PPO",223,0,"Enhanced","Yes","EA","H2906","005","0",3000,3.5,"3.5 Stars"
"Nevada","Lyon","Senior Care Plus","Senior Care Plus: Freedom Rx Enhanced Plan (PPO)","Local PPO",121,0,"Enhanced","No","EA","H2906","006","0",3400,3.5,"3.5 Stars"
"Nevada","Lyon","Senior Care Plus","Senior Care Plus: Freedom Rx Plan (PPO)","Local PPO",50,0,"Enhanced","No","EA","H2906","007","0",3400,3.5,"3.5 Stars"
"Nevada","Lyon","Senior Care Plus","Senior Care Plus: Freedom Basic Plan (PPO)","Local PPO *",0,,,,,"H2906","008","0",3400,3.5,"3.5 Stars"
"Nevada","Lyon","UnitedHealthcare","Senior Dimensions Greater Nevada (HMO)","Local HMO",30,290,"Enhanced","No","EA","H2931","004","0",4900,3.5,"3.5 Stars"
"Nevada","Lyon","Prominence Health Plan","Prominence Plus (HMO)","Local HMO",0,0,"Enhanced","Yes","EA","H5945","001","0",4000,3,"3 Stars"
"Nevada","Lyon","Prominence Health Plan","Prominence Enhanced (HMO)","Local HMO",37,0,"Enhanced","Yes","EA","H5945","006","0",3400,3,"3 Stars"
"Nevada","Mineral","UnitedHealthcare","Senior Dimensions Greater Nevada (HMO)","Local HMO",30,290,"Enhanced","No","EA","H2931","004","0",4900,3.5,"3.5 Stars"
"Nevada","Nye","UnitedHealthcare","Senior Dimensions Southern Nevada (HMO)","Local HMO",0,0,"Enhanced","Yes","EA","H2931","002","0",2500,3.5,"3.5 Stars"
"Nevada","Nye","Humana Insurance Company","HumanaChoice H5216-036 (PPO)","Local PPO",140,225,"Enhanced","No","EA","H5216","036","0",6700,4,"4 Stars"
"Nevada","Nye","Humana Insurance Company","HumanaChoice H5216-037 (PPO)","Local PPO",35,225,"Enhanced","No","EA","H5216","037","0",5900,4,"4 Stars"
"Nevada","Nye","Humana Insurance Company","HumanaChoice H5216-141 (PPO)","Local PPO",0,365,"Basic","No","BA","H5216","141","0",6700,4,"4 Stars"
"Nevada","Nye","Humana WI Health Organization Insurance Corp","Humana Gold Plus H6622-028 (HMO)","Local HMO",0,0,"Enhanced","No","EA","H6622","028","0",1900,4,"4 Stars"
"Nevada","Storey","Senior Care Plus","Senior Care Plus: Freedom Rx Select Plan (PPO)","Local PPO",223,0,"Enhanced","Yes","EA","H2906","005","0",3000,3.5,"3.5 Stars"
"Nevada","Storey","Senior Care Plus","Senior Care Plus: Freedom Rx Enhanced Plan (PPO)","Local PPO",121,0,"Enhanced","No","EA","H2906","006","0",3400,3.5,"3.5 Stars"
"Nevada","Storey","Senior Care Plus","Senior Care Plus: Freedom Rx Plan (PPO)","Local PPO",50,0,"Enhanced","No","EA","H2906","007","0",3400,3.5,"3.5 Stars"
"Nevada","Storey","Senior Care Plus","Senior Care Plus: Freedom Basic Plan (PPO)","Local PPO *",0,,,,,"H2906","008","0",3400,3.5,"3.5 Stars"
"Nevada","Storey","Prominence Health Plan","Prominence Plus (HMO)","Local HMO",0,0,"Enhanced","Yes","EA","H5945","001","0",4000,3,"3 Stars"
"Nevada","Storey","Prominence Health Plan","Prominence Enhanced (HMO)","Local HMO",37,0,"Enhanced","Yes","EA","H5945","006","0",3400,3,"3 Stars"
"Nevada","Washoe","UnitedHealthcare","Senior Dimensions Greater Nevada (HMO)","Local HMO",30,290,"Enhanced","No","EA","H2931","004","0",4900,3.5,"3.5 Stars"
"Nevada","Washoe","Senior Care Plus","Senior Care Plus: Value Rx Enhanced Plan (HMO)","Local HMO",45,0,"Enhanced","No","EA","H2960","004","0",3400,4.5,"4.5 Stars"
"Nevada","Washoe","Senior Care Plus","Senior Care Plus: Value Basic Plan (HMO)","Local HMO *",0,,,,,"H2960","009","0",3400,4.5,"4.5 Stars"
"Nevada","Washoe","Senior Care Plus","Senior Care Plus: Value Rx Plan (HMO)","Local HMO",0,0,"Enhanced","No","EA","H2960","012","0",3400,4.5,"4.5 Stars"
"Nevada","Washoe","Senior Care Plus","Senior Care Plus: Value Rx Select (HMO)","Local HMO",188,0,"Enhanced","Yes","EA","H2960","018","0",3000,4.5,"4.5 Stars"
"Nevada","Washoe","Aetna Medicare","Aetna Medicare Platinum Plan (HMO)","Local HMO",0,150,"Enhanced","Yes","EA","H3931","115","0",4000,3.5,"3.5 Stars"
"Nevada","Washoe","Humana Insurance Company","HumanaChoice H5216-038 (PPO)","Local PPO",80,225,"Enhanced","No","EA","H5216","038","0",4500,4,"4 Stars"
"Nevada","Washoe","Humana Insurance Company","HumanaChoice H5216-039 (PPO)","Local PPO",50,400,"Enhanced","No","EA","H5216","039","0",6700,4,"4 Stars"
"Nevada","Washoe","Aetna Medicare","Aetna Medicare Platinum Plan (PPO)","Local PPO",76,95,"Enhanced","Yes","EA","H5521","130","0",5500,4,"4 Stars"
"Nevada","Washoe","Prominence Health Plan","Prominence Plus (HMO)","Local HMO",0,0,"Enhanced","Yes","EA","H5945","002","0",4500,3,"3 Stars"
"Nevada","Washoe","Prominence Health Plan","Prominence Enhanced (HMO)","Local HMO",37,0,"Enhanced","Yes","EA","H5945","005","0",3400,3,"3 Stars"
"New Hampshire","Belknap","Humana Insurance Company","HumanaChoice H5216-057 (PPO)","Local PPO",57,200,"Enhanced","No","EA","H5216","057","0",4900,4,"4 Stars"
"New Hampshire","Belknap","Humana Insurance Company","HumanaChoice H5216-058 (PPO)","Local PPO",0,300,"Enhanced","No","EA","H5216","058","0",6700,4,"4 Stars"
"New Hampshire","Belknap","Humana Insurance Company","HumanaChoice H5216-059 (PPO)","Local PPO *",0,,,,,"H5216","059","0",4500,4,"4 Stars"
"New Hampshire","Belknap","Humana Insurance Company","HumanaChoice H5216-138 (PPO)","Local PPO",0,295,"Basic","No","BA","H5216","138","0",6700,4,"4 Stars"
"New Hampshire","Belknap","UnitedHealthcare","UnitedHealthcare MedicareDirect Essential (PFFS)","PFFS *",35,,,,,"H5435","001","0",,3.5,"3.5 Stars"
"New Hampshire","Belknap","UnitedHealthcare","UnitedHealthcare MedicareDirect Rx (PFFS)","PFFS",60,295,"Enhanced","No","EA","H5435","024","0",,3.5,"3.5 Stars"
"New Hampshire","Belknap","Arcadian Health Plan, Inc.","Humana Gold Plus H5619-040 (HMO)","Local HMO",27,400,"Enhanced","No","EA","H5619","040","1",6700,4,"4 Stars"
"New Hampshire","Belknap","Arcadian Health Plan, Inc.","Humana Value Plus H5619-065 (HMO)","Local HMO",22.8,265,"Enhanced","No","EA","H5619","065","0",6700,4,"4 Stars"
"New Hampshire","Belknap","UnitedHealthcare","AARP MedicareComplete Choice (Regional PPO)","Regional PPO",81,0,"Enhanced","No","EA","R5329","001","0",3500,,"Plan too new to be measured"
"New Hampshire","Carroll","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","Local HMO",27,270,"Enhanced","No","EA","H1944","017","0",5900,4.5,"4.5 Stars"
"New Hampshire","Carroll","UnitedHealthcare","AARP MedicareComplete Plan 3 (HMO)","Local HMO",67,0,"Enhanced","No","EA","H1944","019","0",3400,4.5,"4.5 Stars"
"New Hampshire","Carroll","Humana Insurance Company","HumanaChoice H5216-057 (PPO)","Local PPO",57,200,"Enhanced","No","EA","H5216","057","0",4900,4,"4 Stars"
"New Hampshire","Carroll","Humana Insurance Company","HumanaChoice H5216-058 (PPO)","Local PPO",0,300,"Enhanced","No","EA","H5216","058","0",6700,4,"4 Stars"
"New Hampshire","Carroll","Humana Insurance Company","HumanaChoice H5216-059 (PPO)","Local PPO *",0,,,,,"H5216","059","0",4500,4,"4 Stars"
"New Hampshire","Carroll","Humana Insurance Company","HumanaChoice H5216-138 (PPO)","Local PPO",0,295,"Basic","No","BA","H5216","138","0",6700,4,"4 Stars"
"New Hampshire","Carroll","Arcadian Health Plan, Inc.","Humana Gold Plus H5619-040 (HMO)","Local HMO",37,400,"Enhanced","No","EA","H5619","040","2",6700,4,"4 Stars"
"New Hampshire","Carroll","Arcadian Health Plan, Inc.","Humana Value Plus H5619-065 (HMO)","Local HMO",22.8,265,"Enhanced","No","EA","H5619","065","0",6700,4,"4 Stars"
"New Hampshire","Carroll","Harvard Pilgrim Health Care of New England, Inc.","Harvard Pilgrim Stride Value Rx Plus (HMO)","Local HMO",88,160,"Enhanced","Yes","EA","H6750","001","0",5000,4.5,"4.5 Stars"
"New Hampshire","Carroll","Harvard Pilgrim Health Care of New England, Inc.","Harvard Pilgrim Stride Value Rx (HMO)","Local HMO",32,270,"Enhanced","No","EA","H6750","002","0",6700,4.5,"4.5 Stars"
"New Hampshire","Carroll","UnitedHealthcare","AARP MedicareComplete Choice (Regional PPO)","Regional PPO",81,0,"Enhanced","No","EA","R5329","001","0",3500,,"Plan too new to be measured"
"New Hampshire","Cheshire","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","Local HMO",27,270,"Enhanced","No","EA","H1944","017","0",5900,4.5,"4.5 Stars"
"New Hampshire","Cheshire","UnitedHealthcare","AARP MedicareComplete Plan 3 (HMO)","Local HMO",67,0,"Enhanced","No","EA","H1944","019","0",3400,4.5,"4.5 Stars"
"New Hampshire","Cheshire","Anthem Blue Cross and Blue Shield","Anthem MediBlue Plus (HMO)","Local HMO",32,250,"Enhanced","Yes","EA","H3536","003","0",6400,3.5,"3.5 Stars"
"New Hampshire","Cheshire","Anthem Blue Cross and Blue Shield","Anthem MediBlue Coordination Plus (HMO)","Local HMO",34.3,405,"Enhanced","Yes","EA","H3536","004","0",6700,3.5,"3.5 Stars"
"New Hampshire","Cheshire","Harvard Pilgrim Health Care of New England, Inc.","Harvard Pilgrim Stride Value Rx Plus (HMO)","Local HMO",88,160,"Enhanced","Yes","EA","H6750","001","0",5000,4.5,"4.5 Stars"
"New Hampshire","Cheshire","Harvard Pilgrim Health Care of New England, Inc.","Harvard Pilgrim Stride Value Rx (HMO)","Local HMO",32,270,"Enhanced","No","EA","H6750","002","0",6700,4.5,"4.5 Stars"
"New Hampshire","Cheshire","Anthem Blue Cross and Blue Shield","Anthem MediBlue Access (PPO)","Local PPO",86,260,"Enhanced","Yes","EA","H7728","002","0",6700,5,"5 Stars"
"New Hampshire","Cheshire","UnitedHealthcare","AARP MedicareComplete Choice (Regional PPO)","Regional PPO",81,0,"Enhanced","No","EA","R5329","001","0",3500,,"Plan too new to be measured"
"New Hampshire","Coos","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","Local HMO",27,270,"Enhanced","No","EA","H1944","017","0",5900,4.5,"4.5 Stars"
"New Hampshire","Coos","UnitedHealthcare","AARP MedicareComplete Plan 3 (HMO)","Local HMO",67,0,"Enhanced","No","EA","H1944","019","0",3400,4.5,"4.5 Stars"
"New Hampshire","Coos","UnitedHealthcare","AARP MedicareComplete Choice (Regional PPO)","Regional PPO",81,0,"Enhanced","No","EA","R5329","001","0",3500,,"Plan too new to be measured"
"New Hampshire","Grafton","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","Local HMO",27,270,"Enhanced","No","EA","H1944","017","0",5900,4.5,"4.5 Stars"
"New Hampshire","Grafton","UnitedHealthcare","AARP MedicareComplete Plan 3 (HMO)","Local HMO",67,0,"Enhanced","No","EA","H1944","019","0",3400,4.5,"4.5 Stars"
"New Hampshire","Grafton","Anthem Blue Cross and Blue Shield","Anthem MediBlue Coordination Plus (HMO)","Local HMO",34.3,405,"Enhanced","Yes","EA","H3536","004","0",6700,3.5,"3.5 Stars"
"New Hampshire","Grafton","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","Local HMO",38,270,"Enhanced","No","EA","H5322","024","0",5900,3.5,"3.5 Stars"
"New Hampshire","Grafton","Harvard Pilgrim Health Care of New England, Inc.","Harvard Pilgrim Stride Value Rx Plus (HMO)","Local HMO",88,160,"Enhanced","Yes","EA","H6750","001","0",5000,4.5,"4.5 Stars"
"New Hampshire","Grafton","Harvard Pilgrim Health Care of New England, Inc.","Harvard Pilgrim Stride Value Rx (HMO)","Local HMO",32,270,"Enhanced","No","EA","H6750","002","0",6700,4.5,"4.5 Stars"
"New Hampshire","Grafton","UnitedHealthcare","AARP MedicareComplete Choice (Regional PPO)","Regional PPO",81,0,"Enhanced","No","EA","R5329","001","0",3500,,"Plan too new to be measured"
"New Hampshire","Hillsborough","Martin's Point Generations Advantage","Martin's Point Generations Advantage Select (PPO)","Local PPO",99,0,"Enhanced","No","EA","H1365","003","0",6700,4,"4 Stars"
"New Hampshire","Hillsborough","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","Local HMO",27,270,"Enhanced","No","EA","H1944","017","0",5900,4.5,"4.5 Stars"
"New Hampshire","Hillsborough","UnitedHealthcare","AARP MedicareComplete Plan 3 (HMO)","Local HMO",67,0,"Enhanced","No","EA","H1944","019","0",3400,4.5,"4.5 Stars"
"New Hampshire","Hillsborough","Anthem Blue Cross and Blue Shield","Anthem MediBlue Plus (HMO)","Local HMO",40,190,"Enhanced","Yes","EA","H3536","002","0",6700,3.5,"3.5 Stars"
"New Hampshire","Hillsborough","Anthem Blue Cross and Blue Shield","Anthem MediBlue Coordination Plus (HMO)","Local HMO",34.3,405,"Enhanced","Yes","EA","H3536","004","0",6700,3.5,"3.5 Stars"
"New Hampshire","Hillsborough","Humana Insurance Company","HumanaChoice H5216-057 (PPO)","Local PPO",57,200,"Enhanced","No","EA","H5216","057","0",4900,4,"4 Stars"
"New Hampshire","Hillsborough","Humana Insurance Company","HumanaChoice H5216-058 (PPO)","Local PPO",0,300,"Enhanced","No","EA","H5216","058","0",6700,4,"4 Stars"
"New Hampshire","Hillsborough","Humana Insurance Company","HumanaChoice H5216-059 (PPO)","Local PPO *",0,,,,,"H5216","059","0",4500,4,"4 Stars"
"New Hampshire","Hillsborough","Humana Insurance Company","HumanaChoice H5216-138 (PPO)","Local PPO",0,295,"Basic","No","BA","H5216","138","0",6700,4,"4 Stars"
"New Hampshire","Hillsborough","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","Local HMO",38,270,"Enhanced","No","EA","H5322","024","0",5900,3.5,"3.5 Stars"
"New Hampshire","Hillsborough","Martin's Point Generations Advantage","Martin's Point Generations Advantage Prime (HMO-POS)","Local HMO",89,0,"Enhanced","No","EA","H5591","005","0",5500,4.5,"4.5 Stars"
"New Hampshire","Hillsborough","Martin's Point Generations Advantage","Martin's Point Generations Advantage Value Plus (HMO)","Local HMO",19,250,"Enhanced","No","EA","H5591","013","0",6700,4.5,"4.5 Stars"
"New Hampshire","Hillsborough","Arcadian Health Plan, Inc.","Humana Gold Plus H5619-040 (HMO)","Local HMO",27,400,"Enhanced","No","EA","H5619","040","1",6700,4,"4 Stars"
"New Hampshire","Hillsborough","Arcadian Health Plan, Inc.","Humana Value Plus H5619-065 (HMO)","Local HMO",22.8,265,"Enhanced","No","EA","H5619","065","0",6700,4,"4 Stars"
"New Hampshire","Hillsborough","Harvard Pilgrim Health Care of New England, Inc.","Harvard Pilgrim Stride Value Rx Plus (HMO)","Local HMO",88,160,"Enhanced","Yes","EA","H6750","001","0",5000,4.5,"4.5 Stars"
"New Hampshire","Hillsborough","Harvard Pilgrim Health Care of New England, Inc.","Harvard Pilgrim Stride Value Rx (HMO)","Local HMO",32,270,"Enhanced","No","EA","H6750","002","0",6700,4.5,"4.5 Stars"
"New Hampshire","Hillsborough","Harvard Pilgrim Health Care of New England, Inc.","Harvard Pilgrim Stride Basic Rx (HMO)","Local HMO",0,405,"Enhanced","No","EA","H6750","005","0",6700,4.5,"4.5 Stars"
"New Hampshire","Hillsborough","Anthem Blue Cross and Blue Shield","Anthem MediBlue Access (PPO)","Local PPO",86,260,"Enhanced","Yes","EA","H7728","002","0",6700,5,"5 Stars"
