"2011 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,
"Data as of December 17, 2010.  Includes all 2011 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.",,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2011, enhanced alternative plans may offer additional gap coverage which is calculated as the percentage of “generic” formulary products with coverage above and beyond the 2011 standard ""generic"" coverage gap cost-sharing benefit and/or the percentage of “brand” formulary products covered in addition to the coverage gap discount for applicable drugs.  Additional gap coverage levels are determined separately for formulary generic and brand products and are described as follows:   “All”: 100% of formulary drugs are covered through the gap, “Many”: ?65% to <100% of formulary drugs are covered through the gap, “Some”: ?10% to <65 % of formulary drugs are covered through the gap, “Few”: >0% to <10% of formulary drugs are covered through the gap (and must also be >15 products covered through the gap), “No Gap Coverage”:  0% of formulary drugs are covered through the gap (or ?15 products covered through the gap).  A label of “All Formulary Drugs” is applied for plans that cover 100% of “generic” and 100% of “brand” products (either by covering all formulary drug products in the gap or by having no initial coverage limit).",,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","Type of 
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Preventive Services Provided at Zero Cost Share
Alabama,Dale,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Dallas,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,3,"$3,400",Yes
Alabama,Dallas,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0,"$3,400",Yes
Alabama,Dallas,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage Select (HMO),Local HMO,$41.00,$310,Basic,None,DS,H0150,010,0,"$3,400",Yes
Alabama,Dallas,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Dallas,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,DeKalb,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,3,"$3,400",Yes
Alabama,DeKalb,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0,"$3,400",Yes
Alabama,DeKalb,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage Plus (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H0150,001,0,"$3,400",Yes
Alabama,DeKalb,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage Premier (HMO-POS),Local HMO,$35.00,$0,Enhanced,Many Generics,EA,H0150,023,0,"$3,400",Yes
Alabama,DeKalb,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,DeKalb,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,DeKalb,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00,$130,Basic,None,BA,H0154,001,0,"$6,700",Yes
Alabama,DeKalb,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$97.00,$0,Enhanced,Many Generics,EA,H0154,011,0,"$6,700",Yes
Alabama,DeKalb,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0,"$6,700",Yes
Alabama,Elmore,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,5,"$3,400",Yes
Alabama,Elmore,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00,$0,Enhanced,None,EA,H0104,010,3,"$3,400",Yes
Alabama,Elmore,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0,"$3,400",Yes
Alabama,Elmore,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage Plus (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H0150,001,0,"$3,400",Yes
Alabama,Elmore,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage Premier (HMO-POS),Local HMO,$35.00,$0,Enhanced,Many Generics,EA,H0150,023,0,"$3,400",Yes
Alabama,Elmore,Humana Insurance Company,HumanaChoice H1681-005 (PPO),Local PPO,$34.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1681,005,0,"$4,900",Yes
Alabama,Elmore,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Elmore,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Elmore,SecureHorizons by UnitedHealthcare,AARP MedicareComplete (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H0151,001,0,"$3,950",Yes
Alabama,Elmore,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00,$130,Basic,None,BA,H0154,001,0,"$6,700",Yes
Alabama,Elmore,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$97.00,$0,Enhanced,Many Generics,EA,H0154,011,0,"$6,700",Yes
Alabama,Elmore,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0,"$6,700",Yes
Alabama,Escambia,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,3,"$3,400",Yes
Alabama,Escambia,Humana Insurance Company,Humana Gold Choice H8145-075 (PFFS),PFFS,$65.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,075,0,"$5,000",Yes
Alabama,Escambia,Humana Insurance Company,Humana Gold Choice H8145-111 (PFFS),PFFS *,$0.00,,,,,H8145,111,0,"$6,700",Yes
Alabama,Escambia,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Escambia,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Etowah,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$189.00,$100,Basic,None,BA,H0104,011,2,"$3,400",Yes
Alabama,Etowah,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0,"$3,400",Yes
Alabama,Etowah,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage Plus (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H0150,001,0,"$3,400",Yes
Alabama,Etowah,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage Premier (HMO-POS),Local HMO,$35.00,$0,Enhanced,Many Generics,EA,H0150,023,0,"$3,400",Yes
Alabama,Etowah,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Etowah,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Etowah,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00,$130,Basic,None,BA,H0154,001,0,"$6,700",Yes
Alabama,Etowah,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$97.00,$0,Enhanced,Many Generics,EA,H0154,011,0,"$6,700",Yes
Alabama,Etowah,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0,"$6,700",Yes
Alabama,Fayette,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,3,"$3,400",Yes
Alabama,Fayette,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0,"$3,400",Yes
Alabama,Fayette,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage Select (HMO),Local HMO,$41.00,$310,Basic,None,DS,H0150,010,0,"$3,400",Yes
Alabama,Fayette,Humana Insurance Company,Humana Gold Choice H8145-075 (PFFS),PFFS,$65.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,075,0,"$5,000",Yes
Alabama,Fayette,Humana Insurance Company,Humana Gold Choice H8145-111 (PFFS),PFFS *,$0.00,,,,,H8145,111,0,"$6,700",Yes
Alabama,Fayette,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Fayette,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Franklin,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,3,"$3,400",Yes
Alabama,Franklin,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Franklin,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Geneva,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,4,"$3,400",Yes
Alabama,Geneva,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00,$0,Enhanced,None,EA,H0104,010,5,"$3,400",Yes
Alabama,Geneva,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Geneva,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Greene,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,3,"$3,400",Yes
Alabama,Greene,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Greene,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Hale,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$279.00,$100,Basic,None,BA,H0104,011,1,"$3,400",Yes
Alabama,Hale,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Hale,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Henry,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,4,"$3,400",Yes
Alabama,Henry,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00,$0,Enhanced,None,EA,H0104,010,5,"$3,400",Yes
Alabama,Henry,Humana Insurance Company,HumanaChoice H1681-006 (PPO),Local PPO,$37.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1681,006,0,"$4,900",Yes
Alabama,Henry,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Henry,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Houston,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,4,"$3,400",Yes
Alabama,Houston,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00,$0,Enhanced,None,EA,H0104,010,5,"$3,400",Yes
Alabama,Houston,Humana Insurance Company,HumanaChoice H1681-006 (PPO),Local PPO,$37.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1681,006,0,"$4,900",Yes
Alabama,Houston,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Houston,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Jackson,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,3,"$3,400",Yes
Alabama,Jackson,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Jackson,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Jefferson,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$0.00,$100,Basic,None,BA,H0104,011,6,"$3,400",Yes
Alabama,Jefferson,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$119.00,$0,Enhanced,None,EA,H0104,010,4,"$3,400",Yes
Alabama,Jefferson,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0,"$3,400",Yes
Alabama,Jefferson,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage Plus (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H0150,001,0,"$3,400",Yes
Alabama,Jefferson,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage Premier (HMO-POS),Local HMO,$35.00,$0,Enhanced,Many Generics,EA,H0150,023,0,"$3,400",Yes
Alabama,Jefferson,"Humana Health Plan, Inc",Humana Gold Plus H2012-002 (HMO),Local HMO,$0.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2012,002,0,"$4,900",Yes
Alabama,Jefferson,Humana Insurance Company,HumanaChoice H1681-002 (PPO),Local PPO,$48.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1681,002,0,"$4,900",Yes
Alabama,Jefferson,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Jefferson,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Jefferson,SecureHorizons by UnitedHealthcare,AARP MedicareComplete (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H0151,001,0,"$3,950",Yes
Alabama,Jefferson,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00,$130,Basic,None,BA,H0154,001,0,"$6,700",Yes
Alabama,Jefferson,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$97.00,$0,Enhanced,Many Generics,EA,H0154,011,0,"$6,700",Yes
Alabama,Jefferson,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0,"$6,700",Yes
Alabama,Jefferson,Windsor Medicare Extra,Windsor Medicare Extra Diamond Plan (HMO),Local HMO,$135.00,$0,Enhanced,Some Generics,EA,H5698,152,0,"$3,400",Yes
Alabama,Jefferson,Windsor Medicare Extra,Windsor Medicare Extra Emerald Plan (HMO),Local HMO,$0.00,$0,Enhanced,Some Generics,EA,H5698,150,0,"$6,700",Yes
Alabama,Jefferson,Windsor Medicare Extra,Windsor Medicare Extra Gold Plan (HMO),Local HMO,$25.00,$0,Enhanced,Some Generics,EA,H5698,151,0,"$3,400",Yes
Alabama,Jefferson,Windsor Medicare Extra,Windsor Medicare Extra Silver Plan (HMO),Local HMO *,$0.00,,,,,H5698,035,0,"$3,400",Yes
Alabama,Lamar,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,3,"$3,400",Yes
Alabama,Lamar,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0,"$3,400",Yes
Alabama,Lamar,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage Select (HMO),Local HMO,$41.00,$310,Basic,None,DS,H0150,010,0,"$3,400",Yes
Alabama,Lamar,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Lamar,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Lauderdale,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,4,"$3,400",Yes
Alabama,Lauderdale,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00,$0,Enhanced,None,EA,H0104,010,5,"$3,400",Yes
Alabama,Lauderdale,Humana Insurance Company,HumanaChoice H1681-001 (PPO),Local PPO,$39.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1681,001,0,"$4,900",Yes
Alabama,Lauderdale,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Lauderdale,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Lawrence,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,4,"$3,400",Yes
Alabama,Lawrence,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00,$0,Enhanced,None,EA,H0104,010,5,"$3,400",Yes
Alabama,Lawrence,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Lawrence,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Lee,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$0.00,$100,Basic,None,BA,H0104,011,6,"$3,400",Yes
Alabama,Lee,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$139.00,$0,Enhanced,None,EA,H0104,010,2,"$3,400",Yes
Alabama,Lee,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Lee,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Limestone,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,4,"$3,400",Yes
Alabama,Limestone,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00,$0,Enhanced,None,EA,H0104,010,5,"$3,400",Yes
Alabama,Limestone,"Humana Health Plan, Inc",Humana Gold Plus H2012-014 (HMO),Local HMO,$39.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2012,014,0,"$3,400",Yes
Alabama,Limestone,"Humana Health Plan, Inc",Humana Gold Plus H2012-026 (HMO),Local HMO,$0.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2012,026,0,"$4,900",Yes
Alabama,Limestone,Humana Insurance Company,Humana Gold Choice H8145-075 (PFFS),PFFS,$65.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,075,0,"$5,000",Yes
Alabama,Limestone,Humana Insurance Company,Humana Gold Choice H8145-111 (PFFS),PFFS *,$0.00,,,,,H8145,111,0,"$6,700",Yes
Alabama,Limestone,Humana Insurance Company,HumanaChoice H1681-001 (PPO),Local PPO,$39.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1681,001,0,"$4,900",Yes
Alabama,Limestone,Humana Insurance Company,HumanaChoice H1681-007 (PPO),Local PPO,$78.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1681,007,0,"$3,400",Yes
Alabama,Limestone,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Limestone,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Lowndes,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,5,"$3,400",Yes
Alabama,Lowndes,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00,$0,Enhanced,None,EA,H0104,010,3,"$3,400",Yes
Alabama,Lowndes,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage (HMO),Local HMO *,$0.00,,,,,H0150,012,0,"$3,400",Yes
Alabama,Lowndes,"Healthspring of Alabama, Inc.",HealthSpring HealthyAdvantage Select (HMO),Local HMO,$41.00,$310,Basic,None,DS,H0150,010,0,"$3,400",Yes
Alabama,Lowndes,Humana Insurance Company,HumanaChoice H1681-005 (PPO),Local PPO,$34.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1681,005,0,"$4,900",Yes
Alabama,Lowndes,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Lowndes,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Lowndes,SecureHorizons by UnitedHealthcare,AARP MedicareComplete (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H0151,001,0,"$3,950",Yes
Alabama,Lowndes,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00,$130,Basic,None,BA,H0154,001,0,"$6,700",Yes
Alabama,Lowndes,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$97.00,$0,Enhanced,Many Generics,EA,H0154,011,0,"$6,700",Yes
Alabama,Lowndes,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0,"$6,700",Yes
Alabama,Macon,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,3,"$3,400",Yes
Alabama,Macon,Humana Insurance Company,HumanaChoice H1681-005 (PPO),Local PPO,$34.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1681,005,0,"$4,900",Yes
Alabama,Macon,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Macon,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Macon,SecureHorizons by UnitedHealthcare,AARP MedicareComplete (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H0151,001,0,"$3,950",Yes
Alabama,Macon,VIVA Medicare Plus,VIVA Medicare Plus Rx (HMO),Local HMO,$0.00,$130,Basic,None,BA,H0154,001,0,"$6,700",Yes
Alabama,Macon,VIVA Medicare Plus,VIVA Medicare Plus Rx Premier (HMO),Local HMO,$97.00,$0,Enhanced,Many Generics,EA,H0154,011,0,"$6,700",Yes
Alabama,Macon,VIVA Medicare Plus,VIVA Medicare Plus Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0,"$6,700",Yes
Alabama,Madison,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,4,"$3,400",Yes
Alabama,Madison,Blue Cross and Blue Shield of Alabama,Blue Advantage Premier (PPO),Local PPO,$199.00,$0,Enhanced,None,EA,H0104,010,5,"$3,400",Yes
Alabama,Madison,"Humana Health Plan, Inc",Humana Gold Plus H2012-014 (HMO),Local HMO,$39.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2012,014,0,"$3,400",Yes
Alabama,Madison,"Humana Health Plan, Inc",Humana Gold Plus H2012-026 (HMO),Local HMO,$0.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2012,026,0,"$4,900",Yes
Alabama,Madison,Humana Insurance Company,Humana Gold Choice H8145-075 (PFFS),PFFS,$65.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,075,0,"$5,000",Yes
Alabama,Madison,Humana Insurance Company,Humana Gold Choice H8145-111 (PFFS),PFFS *,$0.00,,,,,H8145,111,0,"$6,700",Yes
Alabama,Madison,Humana Insurance Company,HumanaChoice H1681-001 (PPO),Local PPO,$39.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1681,001,0,"$4,900",Yes
Alabama,Madison,Humana Insurance Company,HumanaChoice H1681-007 (PPO),Local PPO,$78.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1681,007,0,"$3,400",Yes
Alabama,Madison,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Madison,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Marengo,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,3,"$3,400",Yes
Alabama,Marengo,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$59.00,$310,Basic,None,DS,R5826,001,0,"$3,900",Yes
Alabama,Marengo,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0,"$3,400",Yes
Alabama,Marion,Blue Cross and Blue Shield of Alabama,Blue Advantage Complete (PPO),Local PPO,$99.00,$100,Basic,None,BA,H0104,011,3,"$3,400",Yes
Alabama,Marion,Humana Insurance Company,Humana Gold Choice H8145-075 (PFFS),PFFS,$65.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,075,0,"$5,000",Yes
Alabama,Marion,Humana Insurance Company,Humana Gold Choice H8145-111 (PFFS),PFFS *,$0.00,,,,,H8145,111,0,"$6,700",Yes
Alabama,Marion,Humana Insurance Company,HumanaChoice H1681-001 (PPO),Local PPO,$39.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1681,001,0,"$4,900",Yes
