"2011 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,
"Data as of December 17, 2010.  Includes all 2011 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.",,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2011, enhanced alternative plans may offer additional gap coverage which is calculated as the percentage of “generic” formulary products with coverage above and beyond the 2011 standard ""generic"" coverage gap cost-sharing benefit and/or the percentage of “brand” formulary products covered in addition to the coverage gap discount for applicable drugs.  Additional gap coverage levels are determined separately for formulary generic and brand products and are described as follows:   “All”: 100% of formulary drugs are covered through the gap, “Many”: ?65% to <100% of formulary drugs are covered through the gap, “Some”: ?10% to <65 % of formulary drugs are covered through the gap, “Few”: >0% to <10% of formulary drugs are covered through the gap (and must also be >15 products covered through the gap), “No Gap Coverage”:  0% of formulary drugs are covered through the gap (or ?15 products covered through the gap).  A label of “All Formulary Drugs” is applied for plans that cover 100% of “generic” and 100% of “brand” products (either by covering all formulary drug products in the gap or by having no initial coverage limit).",,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","Type of 
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Preventive Services Provided at Zero Cost Share
Nebraska,Dodge,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Dodge,Coventry Health Care,Advantra Silver (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H7149,001,0,"$6,700",Yes
Nebraska,Dodge,Humana Insurance Company,HumanaChoice H6609-003 (PPO),Local PPO,$71.00,$0,Enhanced,"Few Generics, Few Brands",EA,H6609,003,0,"$3,400",Yes
Nebraska,Dodge,Humana Insurance Company,HumanaChoice H6609-004 (PPO),Local PPO *,$0.00,,,,,H6609,004,0,"$3,400",Yes
Nebraska,Dodge,Humana Insurance Company,HumanaChoice H6609-023 (PPO),Local PPO,$32.00,$150,Basic,None,BA,H6609,023,0,"$6,700",Yes
Nebraska,Douglas,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Douglas,Coventry Health Care,Advantra Platinum (PPO),Local PPO,$0.00,$0,Enhanced,None,EA,H8393,001,0,"$6,700",Yes
Nebraska,Douglas,Coventry Health Care,Advantra Silver (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H7149,001,0,"$6,700",Yes
Nebraska,Douglas,"Humana Health Plan, Inc",Humana Gold Plus H2012-021 (HMO),Local HMO,$0.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2012,021,0,"$3,400",Yes
Nebraska,Douglas,Humana Insurance Company,HumanaChoice H6609-003 (PPO),Local PPO,$71.00,$0,Enhanced,"Few Generics, Few Brands",EA,H6609,003,0,"$3,400",Yes
Nebraska,Douglas,Humana Insurance Company,HumanaChoice H6609-004 (PPO),Local PPO *,$0.00,,,,,H6609,004,0,"$3,400",Yes
Nebraska,Douglas,Humana Insurance Company,HumanaChoice H6609-023 (PPO),Local PPO,$32.00,$150,Basic,None,BA,H6609,023,0,"$6,700",Yes
Nebraska,Douglas,SecureHorizons by UnitedHealthcare,AARP MedicareComplete (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H2802,001,0,"$4,500",Yes
Nebraska,Douglas,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Plus Plan 1 (HMO-POS),Local HMO,$0.00,$0,Enhanced,None,EA,H2803,001,0,"$4,500",Yes
Nebraska,Dundy,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Dundy,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Dundy,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Fillmore,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Fillmore,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Fillmore,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Franklin,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Franklin,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Franklin,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Frontier,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Frontier,Humana Insurance Company,Humana Gold Choice H2944-017 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,017,0,"$5,000",Yes
Nebraska,Frontier,Humana Insurance Company,Humana Gold Choice H2944-171 (PFFS),PFFS *,$0.00,,,,,H2944,171,0,"$6,000",Yes
Nebraska,Frontier,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Frontier,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Furnas,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Furnas,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Nebraska,Furnas,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Nebraska,Furnas,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Furnas,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Gage,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Gage,Coventry Health Care,Advantra Platinum (PPO),Local PPO,$0.00,$0,Enhanced,None,EA,H8393,001,0,"$6,700",Yes
Nebraska,Gage,Coventry Health Care,Advantra Silver (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H7149,001,0,"$6,700",Yes
Nebraska,Gage,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Nebraska,Gage,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Nebraska,Gage,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Gage,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Garden,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Garden,Humana Insurance Company,Humana Gold Choice H2944-017 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,017,0,"$5,000",Yes
Nebraska,Garden,Humana Insurance Company,Humana Gold Choice H2944-171 (PFFS),PFFS *,$0.00,,,,,H2944,171,0,"$6,000",Yes
Nebraska,Garden,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Nebraska,Garden,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Nebraska,Garden,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Garden,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Garfield,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Garfield,Humana Insurance Company,Humana Gold Choice H2944-017 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,017,0,"$5,000",Yes
Nebraska,Garfield,Humana Insurance Company,Humana Gold Choice H2944-171 (PFFS),PFFS *,$0.00,,,,,H2944,171,0,"$6,000",Yes
Nebraska,Garfield,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Nebraska,Garfield,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Nebraska,Garfield,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Garfield,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Gosper,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Gosper,Humana Insurance Company,Humana Gold Choice H2944-017 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,017,0,"$5,000",Yes
Nebraska,Gosper,Humana Insurance Company,Humana Gold Choice H2944-171 (PFFS),PFFS *,$0.00,,,,,H2944,171,0,"$6,000",Yes
Nebraska,Gosper,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Nebraska,Gosper,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Nebraska,Gosper,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Gosper,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Grant,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Grant,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Nebraska,Grant,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Nebraska,Grant,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Grant,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Greeley,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Greeley,Humana Insurance Company,Humana Gold Choice H2944-017 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,017,0,"$5,000",Yes
Nebraska,Greeley,Humana Insurance Company,Humana Gold Choice H2944-171 (PFFS),PFFS *,$0.00,,,,,H2944,171,0,"$6,000",Yes
Nebraska,Greeley,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Greeley,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Hall,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Hall,Humana Insurance Company,Humana Gold Choice H2944-017 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,017,0,"$5,000",Yes
Nebraska,Hall,Humana Insurance Company,Humana Gold Choice H2944-171 (PFFS),PFFS *,$0.00,,,,,H2944,171,0,"$6,000",Yes
Nebraska,Hall,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Nebraska,Hall,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Nebraska,Hall,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Hall,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Hamilton,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Hamilton,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Nebraska,Hamilton,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Nebraska,Hamilton,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Hamilton,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Harlan,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Harlan,Humana Insurance Company,Humana Gold Choice H2944-017 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,017,0,"$5,000",Yes
Nebraska,Harlan,Humana Insurance Company,Humana Gold Choice H2944-171 (PFFS),PFFS *,$0.00,,,,,H2944,171,0,"$6,000",Yes
Nebraska,Harlan,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Harlan,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Hayes,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Hayes,Humana Insurance Company,Humana Gold Choice H2944-017 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,017,0,"$5,000",Yes
Nebraska,Hayes,Humana Insurance Company,Humana Gold Choice H2944-171 (PFFS),PFFS *,$0.00,,,,,H2944,171,0,"$6,000",Yes
Nebraska,Hayes,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Hayes,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Hitchcock,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Hitchcock,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Hitchcock,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Holt,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Holt,Humana Insurance Company,Humana Gold Choice H2944-017 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,017,0,"$5,000",Yes
Nebraska,Holt,Humana Insurance Company,Humana Gold Choice H2944-171 (PFFS),PFFS *,$0.00,,,,,H2944,171,0,"$6,000",Yes
Nebraska,Holt,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Holt,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Hooker,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Hooker,Humana Insurance Company,Humana Gold Choice H2944-017 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,017,0,"$5,000",Yes
Nebraska,Hooker,Humana Insurance Company,Humana Gold Choice H2944-171 (PFFS),PFFS *,$0.00,,,,,H2944,171,0,"$6,000",Yes
Nebraska,Hooker,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Nebraska,Hooker,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Nebraska,Hooker,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Hooker,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Howard,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Howard,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Howard,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Jefferson,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Jefferson,Coventry Health Care,Advantra Platinum (PPO),Local PPO,$0.00,$0,Enhanced,None,EA,H8393,001,0,"$6,700",Yes
Nebraska,Jefferson,Coventry Health Care,Advantra Silver (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H7149,001,0,"$6,700",Yes
Nebraska,Jefferson,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Nebraska,Jefferson,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Nebraska,Jefferson,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Jefferson,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Johnson,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Johnson,Humana Insurance Company,Humana Gold Choice H2944-017 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,017,0,"$5,000",Yes
Nebraska,Johnson,Humana Insurance Company,Humana Gold Choice H2944-171 (PFFS),PFFS *,$0.00,,,,,H2944,171,0,"$6,000",Yes
Nebraska,Johnson,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Johnson,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Kearney,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Kearney,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Nebraska,Kearney,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Nebraska,Kearney,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Kearney,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Keith,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Keith,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Nebraska,Keith,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Nebraska,Keith,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Keith,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Keya Paha,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Keya Paha,Humana Insurance Company,Humana Gold Choice H2944-017 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,017,0,"$5,000",Yes
Nebraska,Keya Paha,Humana Insurance Company,Humana Gold Choice H2944-171 (PFFS),PFFS *,$0.00,,,,,H2944,171,0,"$6,000",Yes
Nebraska,Keya Paha,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Nebraska,Keya Paha,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Nebraska,Keya Paha,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Keya Paha,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Kimball,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Kimball,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Kimball,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Knox,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Knox,Coventry Health Care,Advantra Platinum (PPO),Local PPO,$0.00,$0,Enhanced,None,EA,H8393,001,0,"$6,700",Yes
Nebraska,Knox,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Nebraska,Knox,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Nebraska,Knox,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Nebraska,Knox,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Nebraska,Lancaster,Blue Cross and Blue Shield of Nebraska,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Nebraska,Lancaster,Coventry Health Care,Advantra Platinum (PPO),Local PPO,$0.00,$0,Enhanced,None,EA,H8393,001,0,"$6,700",Yes
Nebraska,Lancaster,Coventry Health Care,Advantra Silver (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H7149,001,0,"$6,700",Yes
Nebraska,Lancaster,Humana Insurance Company,HumanaChoice H6609-003 (PPO),Local PPO,$71.00,$0,Enhanced,"Few Generics, Few Brands",EA,H6609,003,0,"$3,400",Yes
